User      	: DESKTOP-OH6NMV2
950    	0
951    	0
952    	1
953    	0
954    	0
955    	0
956    	0
957    	0
958    	0
959    	0
960    	0
961    	0
962    	0
963    	0
964    	1
965    	1
966    	0
967    	1
968    	0
969    	0
970    	0
971    	0
972    	0
973    	0
974    	0
975    	0
976    	0
977    	0
978    	0
979    	0
980    	0
981    	0
982    	0
983    	0
984    	0
985    	0
986    	2
987    	0
988    	0
989    	0
990    	1
991    	0
992    	1
993    	0
994    	0
995    	0
996    	0
997    	0
998    	0
999    	0
1000   	1
1001   	0
1002   	0
1003   	1
1004   	1
1005   	0
1006   	0
1007   	0
1008   	1
1009   	0
1010   	0
1011   	0
1012   	0
1013   	0
1014   	0
1015   	0
1016   	0
1017   	0
1018   	0
1019   	0
1020   	1
1021   	0
1022   	0
1023   	0

